Prefix,Destination Name,Rate(USD)
50422707,Honduras On-Net Fixed,0.0976
50422708,Honduras On-Net Fixed,0.0976
50422710,Honduras On-Net Fixed,0.0976
50422711,Honduras On-Net Fixed,0.0976
50422712,Honduras On-Net Fixed,0.0976
50422713,Honduras On-Net Fixed,0.0976
50422714,Honduras On-Net Fixed,0.0976
50422910,Honduras On-Net Fixed,0.0976
50422911,Honduras On-Net Fixed,0.0976
50422912,Honduras On-Net Fixed,0.0976
50422913,Honduras On-Net Fixed,0.0976
50422914,Honduras On-Net Fixed,0.0976
50422916,Honduras On-Net Fixed,0.0976
50422920,Honduras On-Net Fixed,0.0976
50422921,Honduras On-Net Fixed,0.0976
50424248,Honduras On-Net Fixed,0.0976
50424253,Honduras On-Net Fixed,0.0976
50424292,Honduras On-Net Fixed,0.0976
50424299,Honduras On-Net Fixed,0.0976
50424311,Honduras On-Net Fixed,0.0976
50424316,Honduras On-Net Fixed,0.0976
50424334,Honduras On-Net Fixed,0.0976
50424342,Honduras On-Net Fixed,0.0976
50424343,Honduras On-Net Fixed,0.0976
50424344,Honduras On-Net Fixed,0.0976
50424348,Honduras On-Net Fixed,0.0976
50424351,Honduras On-Net Fixed,0.0976
50424361,Honduras On-Net Fixed,0.0976
50424363,Honduras On-Net Fixed,0.0976
50424389,Honduras On-Net Fixed,0.0976
5042440,Honduras On-Net Fixed,0.0976
50424410,Honduras On-Net Fixed,0.0976
50424411,Honduras On-Net Fixed,0.0976
50424412,Honduras On-Net Fixed,0.0976
50424413,Honduras On-Net Fixed,0.0976
50424416,Honduras On-Net Fixed,0.0976
50424420,Honduras On-Net Fixed,0.0976
50424421,Honduras On-Net Fixed,0.0976
50424422,Honduras On-Net Fixed,0.0976
50424423,Honduras On-Net Fixed,0.0976
50424424,Honduras On-Net Fixed,0.0976
50424425,Honduras On-Net Fixed,0.0976
50424426,Honduras On-Net Fixed,0.0976
50424429,Honduras On-Net Fixed,0.0976
5042443,Honduras On-Net Fixed,0.0976
50424441,Honduras On-Net Fixed,0.0976
50424442,Honduras On-Net Fixed,0.0976
50424443,Honduras On-Net Fixed,0.0976
50424444,Honduras On-Net Fixed,0.0976
50424450,Honduras On-Net Fixed,0.0976
50424451,Honduras On-Net Fixed,0.0976
50424452,Honduras On-Net Fixed,0.0976
50424453,Honduras On-Net Fixed,0.0976
50424454,Honduras On-Net Fixed,0.0976
50424455,Honduras On-Net Fixed,0.0976
50424462,Honduras On-Net Fixed,0.0976
50424463,Honduras On-Net Fixed,0.0976
50424464,Honduras On-Net Fixed,0.0976
50424465,Honduras On-Net Fixed,0.0976
50424466,Honduras On-Net Fixed,0.0976
50424480,Honduras On-Net Fixed,0.0976
50424481,Honduras On-Net Fixed,0.0976
50424482,Honduras On-Net Fixed,0.0976
50424483,Honduras On-Net Fixed,0.0976
50424484,Honduras On-Net Fixed,0.0976
50424485,Honduras On-Net Fixed,0.0976
50424486,Honduras On-Net Fixed,0.0976
50424517,Honduras On-Net Fixed,0.0976
50424534,Honduras On-Net Fixed,0.0976
50424557,Honduras On-Net Fixed,0.0976
5042545,Honduras On-Net Fixed,0.0976
5042550,Honduras On-Net Fixed,0.0976
5042551,Honduras On-Net Fixed,0.0976
5042552,Honduras On-Net Fixed,0.0976
5042553,Honduras On-Net Fixed,0.0976
5042554,Honduras On-Net Fixed,0.0976
50425550,Honduras On-Net Fixed,0.0976
50425552,Honduras On-Net Fixed,0.0976
50425553,Honduras On-Net Fixed,0.0976
50425554,Honduras On-Net Fixed,0.0976
50425562,Honduras On-Net Fixed,0.0976
50425565,Honduras On-Net Fixed,0.0976
50425566,Honduras On-Net Fixed,0.0976
50425567,Honduras On-Net Fixed,0.0976
50425568,Honduras On-Net Fixed,0.0976
50425569,Honduras On-Net Fixed,0.0976
5042557,Honduras On-Net Fixed,0.0976
50425580,Honduras On-Net Fixed,0.0976
50425581,Honduras On-Net Fixed,0.0976
50425585,Honduras On-Net Fixed,0.0976
50425589,Honduras On-Net Fixed,0.0976
5042559,Honduras On-Net Fixed,0.0976
5042561,Honduras On-Net Fixed,0.0976
5042565,Honduras On-Net Fixed,0.0976
50425660,Honduras On-Net Fixed,0.0976
50425661,Honduras On-Net Fixed,0.0976
50425662,Honduras On-Net Fixed,0.0976
50425663,Honduras On-Net Fixed,0.0976
50425664,Honduras On-Net Fixed,0.0976
50425749,Honduras On-Net Fixed,0.0976
50426421,Honduras On-Net Fixed,0.0976
50426425,Honduras On-Net Fixed,0.0976
50426430,Honduras On-Net Fixed,0.0976
50426431,Honduras On-Net Fixed,0.0976
50426432,Honduras On-Net Fixed,0.0976
50426433,Honduras On-Net Fixed,0.0976
5042647,Honduras On-Net Fixed,0.0976
50426480,Honduras On-Net Fixed,0.0976
50426481,Honduras On-Net Fixed,0.0976
50426482,Honduras On-Net Fixed,0.0976
50426500,Honduras On-Net Fixed,0.0976
50426501,Honduras On-Net Fixed,0.0976
50426510,Honduras On-Net Fixed,0.0976
50426512,Honduras On-Net Fixed,0.0976
50426514,Honduras On-Net Fixed,0.0976
50426531,Honduras On-Net Fixed,0.0976
50426533,Honduras On-Net Fixed,0.0976
50426548,Honduras On-Net Fixed,0.0976
50426549,Honduras On-Net Fixed,0.0976
50426561,Honduras On-Net Fixed,0.0976
50426567,Honduras On-Net Fixed,0.0976
50426570,Honduras On-Net Fixed,0.0976
50426571,Honduras On-Net Fixed,0.0976
50426572,Honduras On-Net Fixed,0.0976
50426576,Honduras On-Net Fixed,0.0976
50426587,Honduras On-Net Fixed,0.0976
50426589,Honduras On-Net Fixed,0.0976
50426593,Honduras On-Net Fixed,0.0976
50426594,Honduras On-Net Fixed,0.0976
50426602,Honduras On-Net Fixed,0.0976
50426605,Honduras On-Net Fixed,0.0976
50426612,Honduras On-Net Fixed,0.0976
50426613,Honduras On-Net Fixed,0.0976
50426620,Honduras On-Net Fixed,0.0976
50426621,Honduras On-Net Fixed,0.0976
50426622,Honduras On-Net Fixed,0.0976
50426623,Honduras On-Net Fixed,0.0976
50426624,Honduras On-Net Fixed,0.0976
50426626,Honduras On-Net Fixed,0.0976
50426627,Honduras On-Net Fixed,0.0976
5042663,Honduras On-Net Fixed,0.0976
50426641,Honduras On-Net Fixed,0.0976
50426645,Honduras On-Net Fixed,0.0976
50426649,Honduras On-Net Fixed,0.0976
50426650,Honduras On-Net Fixed,0.0976
50426651,Honduras On-Net Fixed,0.0976
50426652,Honduras On-Net Fixed,0.0976
50426653,Honduras On-Net Fixed,0.0976
50426654,Honduras On-Net Fixed,0.0976
50426655,Honduras On-Net Fixed,0.0976
50426656,Honduras On-Net Fixed,0.0976
50426676,Honduras On-Net Fixed,0.0976
50426677,Honduras On-Net Fixed,0.0976
5042668,Honduras On-Net Fixed,0.0976
50426691,Honduras On-Net Fixed,0.0976
50426695,Honduras On-Net Fixed,0.0976
50426698,Honduras On-Net Fixed,0.0976
50426700,Honduras On-Net Fixed,0.0976
50426704,Honduras On-Net Fixed,0.0976
50426705,Honduras On-Net Fixed,0.0976
50426706,Honduras On-Net Fixed,0.0976
50426712,Honduras On-Net Fixed,0.0976
50426713,Honduras On-Net Fixed,0.0976
50426720,Honduras On-Net Fixed,0.0976
50426721,Honduras On-Net Fixed,0.0976
50426722,Honduras On-Net Fixed,0.0976
50426738,Honduras On-Net Fixed,0.0976
50426739,Honduras On-Net Fixed,0.0976
50426740,Honduras On-Net Fixed,0.0976
50426900,Honduras On-Net Fixed,0.0976
50426910,Honduras On-Net Fixed,0.0976
5042763,Honduras On-Net Fixed,0.0976
50427645,Honduras On-Net Fixed,0.0976
50427663,Honduras On-Net Fixed,0.0976
50427670,Honduras On-Net Fixed,0.0976
50427682,Honduras On-Net Fixed,0.0976
50427683,Honduras On-Net Fixed,0.0976
50427690,Honduras On-Net Fixed,0.0976
50427694,Honduras On-Net Fixed,0.0976
50427695,Honduras On-Net Fixed,0.0976
50427719,Honduras On-Net Fixed,0.0976
5042772,Honduras On-Net Fixed,0.0976
5042773,Honduras On-Net Fixed,0.0976
50427741,Honduras On-Net Fixed,0.0976
50427742,Honduras On-Net Fixed,0.0976
50427743,Honduras On-Net Fixed,0.0976
50427744,Honduras On-Net Fixed,0.0976
50427746,Honduras On-Net Fixed,0.0976
50427757,Honduras On-Net Fixed,0.0976
50427758,Honduras On-Net Fixed,0.0976
50427759,Honduras On-Net Fixed,0.0976
50427761,Honduras On-Net Fixed,0.0976
50427762,Honduras On-Net Fixed,0.0976
50427782,Honduras On-Net Fixed,0.0976
50427790,Honduras On-Net Fixed,0.0976
5042780,Honduras On-Net Fixed,0.0976
50427810,Honduras On-Net Fixed,0.0976
50427811,Honduras On-Net Fixed,0.0976
50427812,Honduras On-Net Fixed,0.0976
50427813,Honduras On-Net Fixed,0.0976
50427814,Honduras On-Net Fixed,0.0976
50427815,Honduras On-Net Fixed,0.0976
5042782,Honduras On-Net Fixed,0.0976
5042783,Honduras On-Net Fixed,0.0976
50427840,Honduras On-Net Fixed,0.0976
50427841,Honduras On-Net Fixed,0.0976
50427845,Honduras On-Net Fixed,0.0976
50427846,Honduras On-Net Fixed,0.0976
50427851,Honduras On-Net Fixed,0.0976
50427852,Honduras On-Net Fixed,0.0976
50427853,Honduras On-Net Fixed,0.0976
50427854,Honduras On-Net Fixed,0.0976
50427855,Honduras On-Net Fixed,0.0976
50427857,Honduras On-Net Fixed,0.0976
50427875,Honduras On-Net Fixed,0.0976
50427877,Honduras On-Net Fixed,0.0976
50427882,Honduras On-Net Fixed,0.0976
50427883,Honduras On-Net Fixed,0.0976
50427890,Honduras On-Net Fixed,0.0976
50427893,Honduras On-Net Fixed,0.0976
50427894,Honduras On-Net Fixed,0.0976
5042791,Honduras On-Net Fixed,0.0976
50427934,Honduras On-Net Fixed,0.0976
50427938,Honduras On-Net Fixed,0.0976
50427945,Honduras On-Net Fixed,0.0976
50427947,Honduras On-Net Fixed,0.0976
50427949,Honduras On-Net Fixed,0.0976
50427953,Honduras On-Net Fixed,0.0976
50427954,Honduras On-Net Fixed,0.0976
50427955,Honduras On-Net Fixed,0.0976
50427958,Honduras On-Net Fixed,0.0976
50427980,Honduras On-Net Fixed,0.0976
50427984,Honduras On-Net Fixed,0.0976
50427986,Honduras On-Net Fixed,0.0976
50427992,Honduras On-Net Fixed,0.0976
50427993,Honduras On-Net Fixed,0.0976
50427994,Honduras On-Net Fixed,0.0976
50427995,Honduras On-Net Fixed,0.0976
504,Honduras Other,0.0976
504945,Honduras Tigo Mobile,0.1206
504946,Honduras Tigo Mobile,0.1206
504947,Honduras Tigo Mobile,0.1206
504948,Honduras Tigo Mobile,0.1206
504949,Honduras Tigo Mobile,0.1206
50495,Honduras Tigo Mobile,0.1206
50496,Honduras Tigo Mobile,0.1206
50497,Honduras Tigo Mobile,0.1206
50498,Honduras Tigo Mobile,0.1206
50499,Honduras Tigo Mobile,0.1206
85217,Hong Kong Mobile,0.0259
85248,Hong Kong Mobile,0.0259
85249,Hong Kong Mobile,0.0259
85251,Hong Kong Mobile,0.0259
85253,Hong Kong Mobile,0.0259
85254,Hong Kong Mobile,0.0259
85255,Hong Kong Mobile,0.0259
85256,Hong Kong Mobile,0.0259
85259,Hong Kong Mobile,0.0259
8526,Hong Kong Mobile,0.0259
852901,Hong Kong Mobile,0.0259
852902,Hong Kong Mobile,0.0259
852903,Hong Kong Mobile,0.0259
852904,Hong Kong Mobile,0.0259
852905,Hong Kong Mobile,0.0259
852906,Hong Kong Mobile,0.0259
852907,Hong Kong Mobile,0.0259
852908,Hong Kong Mobile,0.0259
852909,Hong Kong Mobile,0.0259
85291,Hong Kong Mobile,0.0259
85292,Hong Kong Mobile,0.0259
85293,Hong Kong Mobile,0.0259
85294,Hong Kong Mobile,0.0259
85295,Hong Kong Mobile,0.0259
85296,Hong Kong Mobile,0.0259
85297,Hong Kong Mobile,0.0259
85298,Hong Kong Mobile,0.0259
852526,Hong Kong Mobile,0.0259
852,Hong Kong Other,0.014
361,Hungary Budapest,0.0079
36,Hungary Other,0.0091
3620,Hungary Pannon Mobile,0.0368
3630,Hungary T-Mobile Mobile,0.0364
3631,Hungary T-Mobile Mobile,0.0364
3670,Hungary Vodafone Mobile,0.0368
3543,Iceland Mobile,0.0528
3546,Iceland Mobile,0.0528
35477,Iceland Mobile,0.0528
354780,Iceland Mobile,0.0528
354781,Iceland Mobile,0.0528
354782,Iceland Mobile,0.0528
354783,Iceland Mobile,0.0528
354,Iceland Other,0.0122
354385,Iceland Siminn Mobile,0.0525
354631,Iceland Siminn Mobile,0.0525
354632,Iceland Siminn Mobile,0.0525
354637,Iceland Siminn Mobile,0.0525
354826,Iceland Siminn Mobile,0.0525
354827,Iceland Siminn Mobile,0.0525
354828,Iceland Siminn Mobile,0.0525
354829,Iceland Siminn Mobile,0.0525
35483,Iceland Siminn Mobile,0.0525
35484,Iceland Siminn Mobile,0.0525
35485,Iceland Siminn Mobile,0.0525
35486,Iceland Siminn Mobile,0.0525
35487,Iceland Siminn Mobile,0.0525
35488,Iceland Siminn Mobile,0.0525
35489,Iceland Siminn Mobile,0.0525
354615,Iceland Vodafone Mobile,0.0523
354616,Iceland Vodafone Mobile,0.0523
354617,Iceland Vodafone Mobile,0.0523
354618,Iceland Vodafone Mobile,0.0523
35462,Iceland Vodafone Mobile,0.0523
354649,Iceland Vodafone Mobile,0.0523
354659,Iceland Vodafone Mobile,0.0523
35466,Iceland Vodafone Mobile,0.0523
35467,Iceland Vodafone Mobile,0.0523
35468,Iceland Vodafone Mobile,0.0523
35469,Iceland Vodafone Mobile,0.0523
35475,Iceland Vodafone Mobile,0.0523
35482,Iceland Vodafone Mobile,0.0523
9179,India Ahmedabad,0.011
91171,India Ambala,0.011
9184,India Andhra Pradesh,0.011
9187,India Andhra Pradesh,0.011
9188,India Andhra Pradesh,0.011
9180,India Bangalore,0.011
91755,India Bhopal,0.011
917376,India Bsnl Mobile,0.0092
917380,India Bsnl Mobile,0.0092
917382,India Bsnl Mobile,0.0092
917579,India Bsnl Mobile,0.0092
917587,India Bsnl Mobile,0.0092
917588,India Bsnl Mobile,0.0092
917589,India Bsnl Mobile,0.0092
917597,India Bsnl Mobile,0.0092
917598,India Bsnl Mobile,0.0092
917599,India Bsnl Mobile,0.0092
917839,India Bsnl Mobile,0.0092
918004,India Bsnl Mobile,0.0092
9180050,India Bsnl Mobile,0.0092
9180051,India Bsnl Mobile,0.0092
9180052,India Bsnl Mobile,0.0092
9180053,India Bsnl Mobile,0.0092
9180054,India Bsnl Mobile,0.0092
918275,India Bsnl Mobile,0.0092
918277,India Bsnl Mobile,0.0092
918278,India Bsnl Mobile,0.0092
918279,India Bsnl Mobile,0.0092
918280,India Bsnl Mobile,0.0092
918281,India Bsnl Mobile,0.0092
9182898,India Bsnl Mobile,0.0092
9182899,India Bsnl Mobile,0.0092
918300,India Bsnl Mobile,0.0092
9183010,India Bsnl Mobile,0.0092
9183018,India Bsnl Mobile,0.0092
9183019,India Bsnl Mobile,0.0092
9183309,India Bsnl Mobile,0.0092
9183310,India Bsnl Mobile,0.0092
9183318,India Bsnl Mobile,0.0092
9183319,India Bsnl Mobile,0.0092
9183320,India Bsnl Mobile,0.0092
9183328,India Bsnl Mobile,0.0092
9183329,India Bsnl Mobile,0.0092
9183330,India Bsnl Mobile,0.0092
9183338,India Bsnl Mobile,0.0092
9183339,India Bsnl Mobile,0.0092
918480,India Bsnl Mobile,0.0092
918500,India Bsnl Mobile,0.0092
918544,India Bsnl Mobile,0.0092
918547,India Bsnl Mobile,0.0092
918580,India Bsnl Mobile,0.0092
918762,India Bsnl Mobile,0.0092
918763,India Bsnl Mobile,0.0092
918764,India Bsnl Mobile,0.0092
918765,India Bsnl Mobile,0.0092
918887,India Bsnl Mobile,0.0092
918895,India Bsnl Mobile,0.0092
918900,India Bsnl Mobile,0.0092
918901,India Bsnl Mobile,0.0092
918902,India Bsnl Mobile,0.0092
918903,India Bsnl Mobile,0.0092
918985,India Bsnl Mobile,0.0092
918986,India Bsnl Mobile,0.0092
918987,India Bsnl Mobile,0.0092
918988,India Bsnl Mobile,0.0092
918989,India Bsnl Mobile,0.0092
91918,India Bsnl Mobile,0.0092
919190,India Bsnl Mobile,0.0092
919191,India Bsnl Mobile,0.0092
919192,India Bsnl Mobile,0.0092
919193,India Bsnl Mobile,0.0092
919194,India Bsnl Mobile,0.0092
919195,India Bsnl Mobile,0.0092
919196,India Bsnl Mobile,0.0092
919197,India Bsnl Mobile,0.0092
9194,India Bsnl Mobile,0.0092
919530,India Bsnl Mobile,0.0092
919531,India Bsnl Mobile,0.0092
919532,India Bsnl Mobile,0.0092
919682,India Bsnl Mobile,0.0092
919683,India Bsnl Mobile,0.0092
919684,India Bsnl Mobile,0.0092
9133,India Calcutta,0.011
9144,India Chennai,0.011
91484,India Ernakulam,0.011
9126,India Gujarat,0.011
9189979,India Gujarat,0.011
9112,India Haryana,0.011
9140,India Hydrabad,0.011
91141,India Jaipur,0.011
91181,India Jallandhar,0.011
9182,India Karnataka,0.011
9183,India Karnataka,0.011
9148,India Kerala,0.011
9149,India Kerala,0.011
91161,India Ludhinana,0.011
91824,India Magalore,0.011
9124,India Maharashtra,0.011
9125,India Maharashtra,0.011
9189922,India Maharashtra,0.011
9189971,India Maharashtra,0.011
917200,India Mobile,0.0092
917204,India Mobile,0.0092
917205,India Mobile,0.0092
917206,India Mobile,0.0092
917207,India Mobile,0.0092
917208,India Mobile,0.0092
917209,India Mobile,0.0092
917250,India Mobile,0.0092
917259,India Mobile,0.0092
917275,India Mobile,0.0092
917276,India Mobile,0.0092
917277,India Mobile,0.0092
917278,India Mobile,0.0092
917293,India Mobile,0.0092
917298,India Mobile,0.0092
917299,India Mobile,0.0092
917301,India Mobile,0.0092
917302,India Mobile,0.0092
917303,India Mobile,0.0092
917304,India Mobile,0.0092
917305,India Mobile,0.0092
917306,India Mobile,0.0092
917307,India Mobile,0.0092
917308,India Mobile,0.0092
917309,India Mobile,0.0092
91735,India Mobile,0.0092
917373,India Mobile,0.0092
917377,India Mobile,0.0092
917379,India Mobile,0.0092
917381,India Mobile,0.0092
917383,India Mobile,0.0092
917384,India Mobile,0.0092
917385,India Mobile,0.0092
917386,India Mobile,0.0092
917387,India Mobile,0.0092
917388,India Mobile,0.0092
917389,India Mobile,0.0092
917396,India Mobile,0.0092
917398,India Mobile,0.0092
917399,India Mobile,0.0092
917401,India Mobile,0.0092
917402,India Mobile,0.0092
917403,India Mobile,0.0092
917404,India Mobile,0.0092
917405,India Mobile,0.0092
917406,India Mobile,0.0092
917407,India Mobile,0.0092
917408,India Mobile,0.0092
917409,India Mobile,0.0092
917411,India Mobile,0.0092
917415,India Mobile,0.0092
917416,India Mobile,0.0092
917417,India Mobile,0.0092
917418,India Mobile,0.0092
917419,India Mobile,0.0092
917428,India Mobile,0.0092
917429,India Mobile,0.0092
917439,India Mobile,0.0092
917483,India Mobile,0.0092
917488,India Mobile,0.0092
917489,India Mobile,0.0092
917498,India Mobile,0.0092
917499,India Mobile,0.0092
91750,India Mobile,0.0092
917520,India Mobile,0.0092
9175230,India Mobile,0.0092
9175238,India Mobile,0.0092
9175239,India Mobile,0.0092
9175240,India Mobile,0.0092
9175248,India Mobile,0.0092
9175249,India Mobile,0.0092
9175250,India Mobile,0.0092
9175258,India Mobile,0.0092
9175259,India Mobile,0.0092
9175260,India Mobile,0.0092
9175299,India Mobile,0.0092
9175308,India Mobile,0.0092
9175309,India Mobile,0.0092
9175310,India Mobile,0.0092
9175318,India Mobile,0.0092
9175319,India Mobile,0.0092
9175320,India Mobile,0.0092
9175328,India Mobile,0.0092
9175329,India Mobile,0.0092
9175330,India Mobile,0.0092
9175338,India Mobile,0.0092
9175339,India Mobile,0.0092
9175340,India Mobile,0.0092
9175348,India Mobile,0.0092
9175349,India Mobile,0.0092
9175350,India Mobile,0.0092
9175358,India Mobile,0.0092
9175359,India Mobile,0.0092
9175360,India Mobile,0.0092
9175368,India Mobile,0.0092
9175369,India Mobile,0.0092
9175370,India Mobile,0.0092
9175378,India Mobile,0.0092
9175379,India Mobile,0.0092
9175380,India Mobile,0.0092
9175389,India Mobile,0.0092
9175390,India Mobile,0.0092
9175398,India Mobile,0.0092
9175408,India Mobile,0.0092
9175409,India Mobile,0.0092
9175410,India Mobile,0.0092
9175418,India Mobile,0.0092
9175419,India Mobile,0.0092
9175420,India Mobile,0.0092
9175428,India Mobile,0.0092
9175429,India Mobile,0.0092
9175430,India Mobile,0.0092
9175438,India Mobile,0.0092
9175439,India Mobile,0.0092
9175440,India Mobile,0.0092
9175448,India Mobile,0.0092
9175449,India Mobile,0.0092
9175450,India Mobile,0.0092
9175458,India Mobile,0.0092
9175459,India Mobile,0.0092
9175460,India Mobile,0.0092
9175468,India Mobile,0.0092
9175469,India Mobile,0.0092
9175470,India Mobile,0.0092
9175478,India Mobile,0.0092
9175479,India Mobile,0.0092
9175480,India Mobile,0.0092
9175489,India Mobile,0.0092
917549,India Mobile,0.0092
9175508,India Mobile,0.0092
9175509,India Mobile,0.0092
9175510,India Mobile,0.0092
9175518,India Mobile,0.0092
9175519,India Mobile,0.0092
9175570,India Mobile,0.0092
9175578,India Mobile,0.0092
9175580,India Mobile,0.0092
9175588,India Mobile,0.0092
9175589,India Mobile,0.0092
9175590,India Mobile,0.0092
9175598,India Mobile,0.0092
9175599,India Mobile,0.0092
9175608,India Mobile,0.0092
9175609,India Mobile,0.0092
9175610,India Mobile,0.0092
9175618,India Mobile,0.0092
9175619,India Mobile,0.0092
9175620,India Mobile,0.0092
9175628,India Mobile,0.0092
9175629,India Mobile,0.0092
9175630,India Mobile,0.0092
9175638,India Mobile,0.0092
9175639,India Mobile,0.0092
9175640,India Mobile,0.0092
9175648,India Mobile,0.0092
9175649,India Mobile,0.0092
9175650,India Mobile,0.0092
9175658,India Mobile,0.0092
9175659,India Mobile,0.0092
917566,India Mobile,0.0092
917567,India Mobile,0.0092
917568,India Mobile,0.0092
917569,India Mobile,0.0092
9175700,India Mobile,0.0092
9175708,India Mobile,0.0092
9175709,India Mobile,0.0092
9175710,India Mobile,0.0092
9175718,India Mobile,0.0092
9175719,India Mobile,0.0092
9175720,India Mobile,0.0092
9175728,India Mobile,0.0092
9175729,India Mobile,0.0092
9175730,India Mobile,0.0092
9175738,India Mobile,0.0092
9175739,India Mobile,0.0092
9175740,India Mobile,0.0092
9175748,India Mobile,0.0092
9175749,India Mobile,0.0092
9175750,India Mobile,0.0092
9175758,India Mobile,0.0092
9175759,India Mobile,0.0092
9175760,India Mobile,0.0092
9175768,India Mobile,0.0092
9175769,India Mobile,0.0092
9175770,India Mobile,0.0092
9175778,India Mobile,0.0092
9175779,India Mobile,0.0092
9175780,India Mobile,0.0092
9175788,India Mobile,0.0092
9175789,India Mobile,0.0092
9175808,India Mobile,0.0092
9175809,India Mobile,0.0092
9175810,India Mobile,0.0092
9175818,India Mobile,0.0092
9175819,India Mobile,0.0092
9175820,India Mobile,0.0092
9175828,India Mobile,0.0092
9175829,India Mobile,0.0092
9175830,India Mobile,0.0092
9175838,India Mobile,0.0092
9175839,India Mobile,0.0092
9175840,India Mobile,0.0092
9175848,India Mobile,0.0092
9175849,India Mobile,0.0092
9175850,India Mobile,0.0092
9175858,India Mobile,0.0092
9175859,India Mobile,0.0092
9175860,India Mobile,0.0092
9175868,India Mobile,0.0092
9175869,India Mobile,0.0092
917600,India Mobile,0.0092
9176010,India Mobile,0.0092
9176018,India Mobile,0.0092
9176019,India Mobile,0.0092
917602,India Mobile,0.0092
9176038,India Mobile,0.0092
9176039,India Mobile,0.0092
9176048,India Mobile,0.0092
9176049,India Mobile,0.0092
917607,India Mobile,0.0092
9176100,India Mobile,0.0092
9176108,India Mobile,0.0092
9176109,India Mobile,0.0092
9176110,India Mobile,0.0092
9176118,India Mobile,0.0092
9176119,India Mobile,0.0092
9176150,India Mobile,0.0092
9176158,India Mobile,0.0092
9176159,India Mobile,0.0092
9176170,India Mobile,0.0092
9176178,India Mobile,0.0092
9176180,India Mobile,0.0092
9176188,India Mobile,0.0092
9176189,India Mobile,0.0092
9176190,India Mobile,0.0092
9176197,India Mobile,0.0092
9176198,India Mobile,0.0092
9176199,India Mobile,0.0092
917620,India Mobile,0.0092
9176210,India Mobile,0.0092
9176218,India Mobile,0.0092
9176219,India Mobile,0.0092
9176220,India Mobile,0.0092
9176228,India Mobile,0.0092
9176229,India Mobile,0.0092
9176230,India Mobile,0.0092
9176238,India Mobile,0.0092
9176239,India Mobile,0.0092
9176240,India Mobile,0.0092
917631,India Mobile,0.0092
917639,India Mobile,0.0092
917654,India Mobile,0.0092
9176589,India Mobile,0.0092
9176590,India Mobile,0.0092
9176598,India Mobile,0.0092
9176599,India Mobile,0.0092
9176600,India Mobile,0.0092
9176608,India Mobile,0.0092
9176609,India Mobile,0.0092
9176610,India Mobile,0.0092
9176618,India Mobile,0.0092
9176619,India Mobile,0.0092
9176620,India Mobile,0.0092
9176628,India Mobile,0.0092
9176629,India Mobile,0.0092
9176630,India Mobile,0.0092
9176638,India Mobile,0.0092
9176639,India Mobile,0.0092
9176640,India Mobile,0.0092
9176648,India Mobile,0.0092
9176649,India Mobile,0.0092
917665,India Mobile,0.0092
917666,India Mobile,0.0092
917667,India Mobile,0.0092
917668,India Mobile,0.0092
917669,India Mobile,0.0092
9176700,India Mobile,0.0092
9176708,India Mobile,0.0092
9176709,India Mobile,0.0092
9176710,India Mobile,0.0092
9176718,India Mobile,0.0092
9176719,India Mobile,0.0092
9176720,India Mobile,0.0092
9176728,India Mobile,0.0092
9176729,India Mobile,0.0092
9176730,India Mobile,0.0092
9176738,India Mobile,0.0092
9176739,India Mobile,0.0092
9176740,India Mobile,0.0092
9176748,India Mobile,0.0092
9176749,India Mobile,0.0092
9176750,India Mobile,0.0092
9176758,India Mobile,0.0092
9176759,India Mobile,0.0092
917676,India Mobile,0.0092
917677,India Mobile,0.0092
9176780,India Mobile,0.0092
9176788,India Mobile,0.0092
9176789,India Mobile,0.0092
917679,India Mobile,0.0092
9176800,India Mobile,0.0092
9176808,India Mobile,0.0092
9176809,India Mobile,0.0092
9176810,India Mobile,0.0092
9176818,India Mobile,0.0092
9176820,India Mobile,0.0092
9176828,India Mobile,0.0092
9176829,India Mobile,0.0092
9176838,India Mobile,0.0092
9176839,India Mobile,0.0092
9176840,India Mobile,0.0092
9176848,India Mobile,0.0092
9176849,India Mobile,0.0092
9176850,India Mobile,0.0092
9176858,India Mobile,0.0092
9176859,India Mobile,0.0092
9176860,India Mobile,0.0092
9176868,India Mobile,0.0092
9176869,India Mobile,0.0092
9176870,India Mobile,0.0092
9176878,India Mobile,0.0092
9176879,India Mobile,0.0092
9176880,India Mobile,0.0092
9176888,India Mobile,0.0092
9176889,India Mobile,0.0092
9176890,India Mobile,0.0092
9176898,India Mobile,0.0092
9176899,India Mobile,0.0092
9176900,India Mobile,0.0092
9176908,India Mobile,0.0092
9176909,India Mobile,0.0092
9176910,India Mobile,0.0092
9176918,India Mobile,0.0092
9176919,India Mobile,0.0092
9176920,India Mobile,0.0092
9176928,India Mobile,0.0092
9176929,India Mobile,0.0092
9176930,India Mobile,0.0092
9176938,India Mobile,0.0092
9176939,India Mobile,0.0092
9176940,India Mobile,0.0092
9176948,India Mobile,0.0092
9176949,India Mobile,0.0092
9176950,India Mobile,0.0092
9176958,India Mobile,0.0092
9176959,India Mobile,0.0092
917696,India Mobile,0.0092
917697,India Mobile,0.0092
917698,India Mobile,0.0092
917699,India Mobile,0.0092
917702,India Mobile,0.0092
9177030,India Mobile,0.0092
9177040,India Mobile,0.0092
9177048,India Mobile,0.0092
9177049,India Mobile,0.0092
9177050,India Mobile,0.0092
9177058,India Mobile,0.0092
9177059,India Mobile,0.0092
