Code,Location,Rate
521783118,Mexico Cellular EA/MGM Movistar 1,0.023599998
521783120,Mexico Cellular EA/MGM Movistar 1,0.023599998
521783125,Mexico Cellular EA/MGM Movistar 1,0.023599998
521783127,Mexico Cellular EA/MGM Movistar 1,0.023599998
521783128,Mexico Cellular EA/MGM Movistar 1,0.023599998
521786101,Mexico Cellular EA/MGM Movistar 1,0.023599998
521786102,Mexico Cellular EA/MGM Movistar 1,0.023599998
521786108,Mexico Cellular EA/MGM Movistar 1,0.023599998
521786109,Mexico Cellular EA/MGM Movistar 1,0.023599998
521791100,Mexico Cellular EA/MGM Movistar 1,0.023599998
521791102,Mexico Cellular EA/MGM Movistar 1,0.023599998
521791103,Mexico Cellular EA/MGM Movistar 1,0.023599998
521791105,Mexico Cellular EA/MGM Movistar 1,0.023599998
521791106,Mexico Cellular EA/MGM Movistar 1,0.023599998
521821101,Mexico Cellular EA/MGM Movistar 1,0.023599998
521821103,Mexico Cellular EA/MGM Movistar 1,0.023599998
521821106,Mexico Cellular EA/MGM Movistar 1,0.023599998
521821107,Mexico Cellular EA/MGM Movistar 1,0.023599998
521821122,Mexico Cellular EA/MGM Movistar 1,0.023599998
521821124,Mexico Cellular EA/MGM Movistar 1,0.023599998
521821215,Mexico Cellular EA/MGM Movistar 1,0.023599998
521821216,Mexico Cellular EA/MGM Movistar 1,0.023599998
521821217,Mexico Cellular EA/MGM Movistar 1,0.023599998
521823100,Mexico Cellular EA/MGM Movistar 1,0.023599998
521823101,Mexico Cellular EA/MGM Movistar 1,0.023599998
521826104,Mexico Cellular EA/MGM Movistar 1,0.023599998
521826105,Mexico Cellular EA/MGM Movistar 1,0.023599998
521826113,Mexico Cellular EA/MGM Movistar 1,0.023599998
521826128,Mexico Cellular EA/MGM Movistar 1,0.023599998
521826136,Mexico Cellular EA/MGM Movistar 1,0.023599998
521826142,Mexico Cellular EA/MGM Movistar 1,0.023599998
521826666,Mexico Cellular EA/MGM Movistar 1,0.023599998
521826733,Mexico Cellular EA/MGM Movistar 1,0.023599998
521828103,Mexico Cellular EA/MGM Movistar 1,0.023599998
521828113,Mexico Cellular EA/MGM Movistar 1,0.023599998
521828123,Mexico Cellular EA/MGM Movistar 1,0.023599998
521828131,Mexico Cellular EA/MGM Movistar 1,0.023599998
521828132,Mexico Cellular EA/MGM Movistar 1,0.023599998
521828732,Mexico Cellular EA/MGM Movistar 1,0.023599998
521829100,Mexico Cellular EA/MGM Movistar 1,0.023599998
521829102,Mexico Cellular EA/MGM Movistar 1,0.023599998
521831101,Mexico Cellular EA/MGM Movistar 1,0.023599998
521831103,Mexico Cellular EA/MGM Movistar 1,0.023599998
521831104,Mexico Cellular EA/MGM Movistar 1,0.023599998
521831105,Mexico Cellular EA/MGM Movistar 1,0.023599998
521831108,Mexico Cellular EA/MGM Movistar 1,0.023599998
521831117,Mexico Cellular EA/MGM Movistar 1,0.023599998
521831119,Mexico Cellular EA/MGM Movistar 1,0.023599998
521831120,Mexico Cellular EA/MGM Movistar 1,0.023599998
521831121,Mexico Cellular EA/MGM Movistar 1,0.023599998
521831122,Mexico Cellular EA/MGM Movistar 1,0.023599998
521831126,Mexico Cellular EA/MGM Movistar 1,0.023599998
521831128,Mexico Cellular EA/MGM Movistar 1,0.023599998
521831129,Mexico Cellular EA/MGM Movistar 1,0.023599998
521831130,Mexico Cellular EA/MGM Movistar 1,0.023599998
521831131,Mexico Cellular EA/MGM Movistar 1,0.023599998
521831133,Mexico Cellular EA/MGM Movistar 1,0.023599998
521831134,Mexico Cellular EA/MGM Movistar 1,0.023599998
521831135,Mexico Cellular EA/MGM Movistar 1,0.023599998
521831136,Mexico Cellular EA/MGM Movistar 1,0.023599998
521831143,Mexico Cellular EA/MGM Movistar 1,0.023599998
521831144,Mexico Cellular EA/MGM Movistar 1,0.023599998
521831145,Mexico Cellular EA/MGM Movistar 1,0.023599998
521831180,Mexico Cellular EA/MGM Movistar 1,0.023599998
521831195,Mexico Cellular EA/MGM Movistar 1,0.023599998
521831231,Mexico Cellular EA/MGM Movistar 1,0.023599998
521831234,Mexico Cellular EA/MGM Movistar 1,0.023599998
521831235,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833113,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833114,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833129,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833135,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833136,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833141,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833143,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833144,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833145,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833156,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833158,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833165,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833166,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833167,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833168,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833169,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833170,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833171,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833172,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833173,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833177,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833178,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833179,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833192,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833193,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833201,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833220,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833225,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833240,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833242,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833249,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833250,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833253,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833308,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833313,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833318,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833319,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833330,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833331,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833335,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833336,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833337,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833345,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833346,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833347,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833348,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833349,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833350,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833351,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833352,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833353,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833354,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833355,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833376,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833377,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833378,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833379,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833381,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833382,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833383,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833397,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833890,Mexico Cellular EA/MGM Movistar 1,0.023599998
521833891,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834105,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834108,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834109,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834113,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834114,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834121,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834122,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834124,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834125,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834128,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834129,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834156,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834158,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834159,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834160,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834161,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834162,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834168,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834169,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834170,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834177,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834178,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834179,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834180,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834181,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834187,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834193,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834194,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834196,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834197,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834198,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834201,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834202,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834207,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834208,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834209,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834210,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834211,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834212,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834213,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834302,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834303,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834313,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834314,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834317,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834319,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834320,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834330,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834339,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834341,Mexico Cellular EA/MGM Movistar 1,0.023599998
521834870,Mexico Cellular EA/MGM Movistar 1,0.023599998
521836102,Mexico Cellular EA/MGM Movistar 1,0.023599998
521836103,Mexico Cellular EA/MGM Movistar 1,0.023599998
521836109,Mexico Cellular EA/MGM Movistar 1,0.023599998
521836110,Mexico Cellular EA/MGM Movistar 1,0.023599998
521836114,Mexico Cellular EA/MGM Movistar 1,0.023599998
521836115,Mexico Cellular EA/MGM Movistar 1,0.023599998
521841101,Mexico Cellular EA/MGM Movistar 1,0.023599998
521841102,Mexico Cellular EA/MGM Movistar 1,0.023599998
521841106,Mexico Cellular EA/MGM Movistar 1,0.023599998
521841112,Mexico Cellular EA/MGM Movistar 1,0.023599998
521841115,Mexico Cellular EA/MGM Movistar 1,0.023599998
521841116,Mexico Cellular EA/MGM Movistar 1,0.023599998
521841118,Mexico Cellular EA/MGM Movistar 1,0.023599998
521841845,Mexico Cellular EA/MGM Movistar 1,0.023599998
521841847,Mexico Cellular EA/MGM Movistar 1,0.023599998
521841849,Mexico Cellular EA/MGM Movistar 1,0.023599998
521841886,Mexico Cellular EA/MGM Movistar 1,0.023599998
521842102,Mexico Cellular EA/MGM Movistar 1,0.023599998
521842103,Mexico Cellular EA/MGM Movistar 1,0.023599998
521842104,Mexico Cellular EA/MGM Movistar 1,0.023599998
521842109,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844108,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844117,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844118,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844119,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844121,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844125,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844126,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844127,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844128,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844140,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844142,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844145,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844146,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844147,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844148,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844155,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844156,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844157,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844158,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844161,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844189,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844201,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844202,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844203,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844206,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844207,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844208,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844217,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844219,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844220,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844221,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844222,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844223,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844224,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844233,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844234,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844235,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844236,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844238,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844239,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844240,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844243,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844244,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844245,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844256,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844258,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844259,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844260,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844262,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844263,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844264,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844265,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844267,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844268,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844269,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844409,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844428,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844429,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844440,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844445,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844446,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844447,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844480,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844567,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844759,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844762,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844763,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844765,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844766,Mexico Cellular EA/MGM Movistar 1,0.023599998
521844767,Mexico Cellular EA/MGM Movistar 1,0.023599998
521861101,Mexico Cellular EA/MGM Movistar 1,0.023599998
521861105,Mexico Cellular EA/MGM Movistar 1,0.023599998
521861111,Mexico Cellular EA/MGM Movistar 1,0.023599998
521861114,Mexico Cellular EA/MGM Movistar 1,0.023599998
521861115,Mexico Cellular EA/MGM Movistar 1,0.023599998
521861116,Mexico Cellular EA/MGM Movistar 1,0.023599998
521861117,Mexico Cellular EA/MGM Movistar 1,0.023599998
521862101,Mexico Cellular EA/MGM Movistar 1,0.023599998
521862103,Mexico Cellular EA/MGM Movistar 1,0.023599998
521862112,Mexico Cellular EA/MGM Movistar 1,0.023599998
521862113,Mexico Cellular EA/MGM Movistar 1,0.023599998
521862114,Mexico Cellular EA/MGM Movistar 1,0.023599998
521862115,Mexico Cellular EA/MGM Movistar 1,0.023599998
521862116,Mexico Cellular EA/MGM Movistar 1,0.023599998
521862117,Mexico Cellular EA/MGM Movistar 1,0.023599998
521866103,Mexico Cellular EA/MGM Movistar 1,0.023599998
521866104,Mexico Cellular EA/MGM Movistar 1,0.023599998
521866106,Mexico Cellular EA/MGM Movistar 1,0.023599998
521866108,Mexico Cellular EA/MGM Movistar 1,0.023599998
521866109,Mexico Cellular EA/MGM Movistar 1,0.023599998
521866111,Mexico Cellular EA/MGM Movistar 1,0.023599998
521866113,Mexico Cellular EA/MGM Movistar 1,0.023599998
521866117,Mexico Cellular EA/MGM Movistar 1,0.023599998
521866121,Mexico Cellular EA/MGM Movistar 1,0.023599998
521866122,Mexico Cellular EA/MGM Movistar 1,0.023599998
521866126,Mexico Cellular EA/MGM Movistar 1,0.023599998
521866127,Mexico Cellular EA/MGM Movistar 1,0.023599998
521866146,Mexico Cellular EA/MGM Movistar 1,0.023599998
521866149,Mexico Cellular EA/MGM Movistar 1,0.023599998
521866150,Mexico Cellular EA/MGM Movistar 1,0.023599998
521866151,Mexico Cellular EA/MGM Movistar 1,0.023599998
521866152,Mexico Cellular EA/MGM Movistar 1,0.023599998
521866153,Mexico Cellular EA/MGM Movistar 1,0.023599998
521866161,Mexico Cellular EA/MGM Movistar 1,0.023599998
521866162,Mexico Cellular EA/MGM Movistar 1,0.023599998
521866167,Mexico Cellular EA/MGM Movistar 1,0.023599998
521866168,Mexico Cellular EA/MGM Movistar 1,0.023599998
521866637,Mexico Cellular EA/MGM Movistar 1,0.023599998
521866640,Mexico Cellular EA/MGM Movistar 1,0.023599998
521866644,Mexico Cellular EA/MGM Movistar 1,0.023599998
521866645,Mexico Cellular EA/MGM Movistar 1,0.023599998
521866646,Mexico Cellular EA/MGM Movistar 1,0.023599998
521866647,Mexico Cellular EA/MGM Movistar 1,0.023599998
521867106,Mexico Cellular EA/MGM Movistar 1,0.023599998
521867107,Mexico Cellular EA/MGM Movistar 1,0.023599998
521867110,Mexico Cellular EA/MGM Movistar 1,0.023599998
521867111,Mexico Cellular EA/MGM Movistar 1,0.023599998
521867112,Mexico Cellular EA/MGM Movistar 1,0.023599998
521867113,Mexico Cellular EA/MGM Movistar 1,0.023599998
521867114,Mexico Cellular EA/MGM Movistar 1,0.023599998
521867118,Mexico Cellular EA/MGM Movistar 1,0.023599998
521867119,Mexico Cellular EA/MGM Movistar 1,0.023599998
521867122,Mexico Cellular EA/MGM Movistar 1,0.023599998
521867123,Mexico Cellular EA/MGM Movistar 1,0.023599998
521867124,Mexico Cellular EA/MGM Movistar 1,0.023599998
521867125,Mexico Cellular EA/MGM Movistar 1,0.023599998
521867134,Mexico Cellular EA/MGM Movistar 1,0.023599998
521867135,Mexico Cellular EA/MGM Movistar 1,0.023599998
521867140,Mexico Cellular EA/MGM Movistar 1,0.023599998
521867141,Mexico Cellular EA/MGM Movistar 1,0.023599998
521868224,Mexico Cellular EA/MGM Movistar 1,0.023599998
521868225,Mexico Cellular EA/MGM Movistar 1,0.023599998
521868227,Mexico Cellular EA/MGM Movistar 1,0.023599998
521868228,Mexico Cellular EA/MGM Movistar 1,0.023599998
521868230,Mexico Cellular EA/MGM Movistar 1,0.023599998
521868231,Mexico Cellular EA/MGM Movistar 1,0.023599998
521868232,Mexico Cellular EA/MGM Movistar 1,0.023599998
521868237,Mexico Cellular EA/MGM Movistar 1,0.023599998
521868238,Mexico Cellular EA/MGM Movistar 1,0.023599998
521868239,Mexico Cellular EA/MGM Movistar 1,0.023599998
521871304,Mexico Cellular EA/MGM Movistar 1,0.023599998
521871305,Mexico Cellular EA/MGM Movistar 1,0.023599998
521871306,Mexico Cellular EA/MGM Movistar 1,0.023599998
521871307,Mexico Cellular EA/MGM Movistar 1,0.023599998
521871308,Mexico Cellular EA/MGM Movistar 1,0.023599998
521871309,Mexico Cellular EA/MGM Movistar 1,0.023599998
521871310,Mexico Cellular EA/MGM Movistar 1,0.023599998
521877102,Mexico Cellular EA/MGM Movistar 1,0.023599998
521877103,Mexico Cellular EA/MGM Movistar 1,0.023599998
521877104,Mexico Cellular EA/MGM Movistar 1,0.023599998
521877105,Mexico Cellular EA/MGM Movistar 1,0.023599998
521877108,Mexico Cellular EA/MGM Movistar 1,0.023599998
521877117,Mexico Cellular EA/MGM Movistar 1,0.023599998
521877119,Mexico Cellular EA/MGM Movistar 1,0.023599998
521877120,Mexico Cellular EA/MGM Movistar 1,0.023599998
521877127,Mexico Cellular EA/MGM Movistar 1,0.023599998
521877771,Mexico Cellular EA/MGM Movistar 1,0.023599998
521877774,Mexico Cellular EA/MGM Movistar 1,0.023599998
521877775,Mexico Cellular EA/MGM Movistar 1,0.023599998
521877895,Mexico Cellular EA/MGM Movistar 1,0.023599998
521878101,Mexico Cellular EA/MGM Movistar 1,0.023599998
521878102,Mexico Cellular EA/MGM Movistar 1,0.023599998
521878103,Mexico Cellular EA/MGM Movistar 1,0.023599998
521878105,Mexico Cellular EA/MGM Movistar 1,0.023599998
521878110,Mexico Cellular EA/MGM Movistar 1,0.023599998
521878124,Mexico Cellular EA/MGM Movistar 1,0.023599998
521878125,Mexico Cellular EA/MGM Movistar 1,0.023599998
521878126,Mexico Cellular EA/MGM Movistar 1,0.023599998
521878132,Mexico Cellular EA/MGM Movistar 1,0.023599998
521878134,Mexico Cellular EA/MGM Movistar 1,0.023599998
521878776,Mexico Cellular EA/MGM Movistar 1,0.023599998
521878779,Mexico Cellular EA/MGM Movistar 1,0.023599998
521878780,Mexico Cellular EA/MGM Movistar 1,0.023599998
521878781,Mexico Cellular EA/MGM Movistar 1,0.023599998
521878787,Mexico Cellular EA/MGM Movistar 1,0.023599998
521878794,Mexico Cellular EA/MGM Movistar 1,0.023599998
521878887,Mexico Cellular EA/MGM Movistar 1,0.023599998
521878895,Mexico Cellular EA/MGM Movistar 1,0.023599998
521878931,Mexico Cellular EA/MGM Movistar 1,0.023599998
521878973,Mexico Cellular EA/MGM Movistar 1,0.023599998
521891100,Mexico Cellular EA/MGM Movistar 1,0.023599998
521891101,Mexico Cellular EA/MGM Movistar 1,0.023599998
521891102,Mexico Cellular EA/MGM Movistar 1,0.023599998
521891106,Mexico Cellular EA/MGM Movistar 1,0.023599998
521891970,Mexico Cellular EA/MGM Movistar 1,0.023599998
521899297,Mexico Cellular EA/MGM Movistar 1,0.023599998
521899298,Mexico Cellular EA/MGM Movistar 1,0.023599998
521899299,Mexico Cellular EA/MGM Movistar 1,0.023599998
521899300,Mexico Cellular EA/MGM Movistar 1,0.023599998
521899304,Mexico Cellular EA/MGM Movistar 1,0.023599998
521899305,Mexico Cellular EA/MGM Movistar 1,0.023599998
521899306,Mexico Cellular EA/MGM Movistar 1,0.023599998
521899307,Mexico Cellular EA/MGM Movistar 1,0.023599998
521916103,Mexico Cellular EA/MGM Movistar 1,0.023599998
521916105,Mexico Cellular EA/MGM Movistar 1,0.023599998
521916113,Mexico Cellular EA/MGM Movistar 1,0.023599998
521917103,Mexico Cellular EA/MGM Movistar 1,0.023599998
521917104,Mexico Cellular EA/MGM Movistar 1,0.023599998
521917110,Mexico Cellular EA/MGM Movistar 1,0.023599998
521917125,Mexico Cellular EA/MGM Movistar 1,0.023599998
521921176,Mexico Cellular EA/MGM Movistar 1,0.023599998
521921177,Mexico Cellular EA/MGM Movistar 1,0.023599998
521921184,Mexico Cellular EA/MGM Movistar 1,0.023599998
521921185,Mexico Cellular EA/MGM Movistar 1,0.023599998
521921186,Mexico Cellular EA/MGM Movistar 1,0.023599998
521921187,Mexico Cellular EA/MGM Movistar 1,0.023599998
521921188,Mexico Cellular EA/MGM Movistar 1,0.023599998
521922106,Mexico Cellular EA/MGM Movistar 1,0.023599998
521922107,Mexico Cellular EA/MGM Movistar 1,0.023599998
521922111,Mexico Cellular EA/MGM Movistar 1,0.023599998
521922118,Mexico Cellular EA/MGM Movistar 1,0.023599998
521922119,Mexico Cellular EA/MGM Movistar 1,0.023599998
521922129,Mexico Cellular EA/MGM Movistar 1,0.023599998
521922136,Mexico Cellular EA/MGM Movistar 1,0.023599998
521922137,Mexico Cellular EA/MGM Movistar 1,0.023599998
521922138,Mexico Cellular EA/MGM Movistar 1,0.023599998
521922145,Mexico Cellular EA/MGM Movistar 1,0.023599998
521922146,Mexico Cellular EA/MGM Movistar 1,0.023599998
521922152,Mexico Cellular EA/MGM Movistar 1,0.023599998
521922155,Mexico Cellular EA/MGM Movistar 1,0.023599998
521922160,Mexico Cellular EA/MGM Movistar 1,0.023599998
521922161,Mexico Cellular EA/MGM Movistar 1,0.023599998
521922167,Mexico Cellular EA/MGM Movistar 1,0.023599998
521922168,Mexico Cellular EA/MGM Movistar 1,0.023599998
521938113,Mexico Cellular EA/MGM Movistar 1,0.023599998
521938114,Mexico Cellular EA/MGM Movistar 1,0.023599998
521938122,Mexico Cellular EA/MGM Movistar 1,0.023599998
521938126,Mexico Cellular EA/MGM Movistar 1,0.023599998
521938127,Mexico Cellular EA/MGM Movistar 1,0.023599998
521938144,Mexico Cellular EA/MGM Movistar 1,0.023599998
521938146,Mexico Cellular EA/MGM Movistar 1,0.023599998
521938147,Mexico Cellular EA/MGM Movistar 1,0.023599998
521938148,Mexico Cellular EA/MGM Movistar 1,0.023599998
521938149,Mexico Cellular EA/MGM Movistar 1,0.023599998
521951246,Mexico Cellular EA/MGM Movistar 1,0.023599998
521951247,Mexico Cellular EA/MGM Movistar 1,0.023599998
521951261,Mexico Cellular EA/MGM Movistar 1,0.023599998
521951262,Mexico Cellular EA/MGM Movistar 1,0.023599998
521951263,Mexico Cellular EA/MGM Movistar 1,0.023599998
521951264,Mexico Cellular EA/MGM Movistar 1,0.023599998
521951265,Mexico Cellular EA/MGM Movistar 1,0.023599998
521951279,Mexico Cellular EA/MGM Movistar 1,0.023599998
521951280,Mexico Cellular EA/MGM Movistar 1,0.023599998
521951281,Mexico Cellular EA/MGM Movistar 1,0.023599998
521958101,Mexico Cellular EA/MGM Movistar 1,0.023599998
521958104,Mexico Cellular EA/MGM Movistar 1,0.023599998
521958110,Mexico Cellular EA/MGM Movistar 1,0.023599998
521961126,Mexico Cellular EA/MGM Movistar 1,0.023599998
